sub_category_name,sub_category_url,product_name,website,product_price,image1,image2,image3,description,product_url
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Schweizer Äpfel rot,lidl.ch,2.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80227_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12813/s/schweizer-aepfel-rot-0080227/category/150/
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Äpfel Pink Lady,lidl.ch,4.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80215_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/12812/s/aepfel-pink-lady-0080215/category/150/
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Schweizer Äpfel grün,lidl.ch,2.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80185_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/12810/s/schweizer-aepfel-gruen-0080185/category/150/
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Wassermelone,lidl.ch,1.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80575_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/12806/s/wassermelone-0080575/category/150/
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Wassermelone,lidl.ch,1.29,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80570_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/12805/s/wassermelone-0080570/category/150/
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Trauben hell kernlos,lidl.ch,1.75,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80505_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/12790/s/trauben-hell-kernlos-0080505/category/150/
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Trauben rot,lidl.ch,2.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80490_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/12789/s/trauben-rot-0080490/category/150/
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Trauben rot kernlos,lidl.ch,2.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80485_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/12788/s/trauben-rot-kernlos-0080485/category/150/
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Trauben Mix,lidl.ch,2.39,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80475_OGFG_1.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/12786/s/trauben-mix-0080475/category/150/
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Fairtrade Bio Bananen,lidl.ch,2.69,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/1/81510_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/12782/s/fairtrade-bio-bananen-0081510/category/150/
Früchte,https://sortiment.lidl.ch/de/obst-gemuese/obst,Bananen,lidl.ch,1.19,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80000_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/12780/s/bananen-0080000/category/150/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Zuckermais,lidl.ch,2.85,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21565/s/schweizer-zuckermais-0082862/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Bio Auberginen,lidl.ch,6.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84397_BioAubergine_FKBA.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21541/s/schweizer-bio-auberginen-0084397/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Kartoffeln,lidl.ch,2.89,,,,festkochend,https://sortiment.lidl.ch/de/catalog/product/view/id/21416/s/schweizer-kartoffeln-0083205/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Basilikum im Topf XXL,lidl.ch,2.49,,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/21412/s/basilikum-im-topf-xxl-0083540/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Bio Snack Gurken,lidl.ch,1.99,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21343/s/schweizer-bio-snack-gurken-0084522/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Mini Tomaten mix,lidl.ch,2.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82423_OGAX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/21244/s/schweizer-mini-tomaten-mix-0082423/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Minze geschnitten,lidl.ch,1.49,,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/21107/s/minze-geschnitten-0083073/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Paprika grün Spitz Grill & Back,lidl.ch,1.79,,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/21072/s/paprika-gruen-spitz-grill-back-0082553/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Koriander,lidl.ch,0.99,,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/20939/s/koriander-0083110/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Dill,lidl.ch,1.99,,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/20870/s/dill-0083080/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Cherryrispentomaten,lidl.ch,3.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82387_OGAX.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/20784/s/cherryrispentomaten-0082387/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Paprika rot,lidl.ch,1.89,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82620_OGAX.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/20756/s/paprika-rot-0082620/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Karotten,lidl.ch,2.89,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82762_OGAX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/20571/s/schweizer-karotten-0082762/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Bio Paprika Mix,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84406_OGAX.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/20570/s/bio-paprika-mix-0084406/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Bio Rüebli Mix,lidl.ch,2.39,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/20013/s/schweizer-bio-rueebli-mix-0084609/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Soloknoblauch,lidl.ch,2.49,,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/19679/s/soloknoblauch-0082709/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Rispentomaten,lidl.ch,3.89,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82466_OGAX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/19262/s/schweizer-rispentomaten-0082466/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Cherryrispen-,lidl.ch,4.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82393_PSXX.jpg,,,tomaten,https://sortiment.lidl.ch/de/catalog/product/view/id/19222/s/schweizer-cherryrispen--0082393/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Gurken,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82233_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82233_OGFG.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/19153/s/schweizer-gurken-0082233/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Kartoffeln,lidl.ch,2.89,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83245_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83245_OGFG.jpg,,vorw. festkochend,https://sortiment.lidl.ch/de/catalog/product/view/id/18224/s/schweizer-kartoffeln-0083245/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,"Spitzpaprika grün, scharf",lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82577_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82577_OGFG.jpg,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/17603/s/spitzpaprika-gruen-scharf-0082577/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Kartoffeln,lidl.ch,2.89,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83225_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83225_OGFG.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/17301/s/schweizer-kartoffeln-0083225/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Kartoffeln,lidl.ch,2.89,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83275_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83275_OGFG.jpg,,mehligkochend,https://sortiment.lidl.ch/de/catalog/product/view/id/16980/s/schweizer-kartoffeln-0083275/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Blumenkohl und Broccoli Mini Mix,lidl.ch,2.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82887_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/16547/s/blumenkohl-und-broccoli-mini-mix-0082887/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Saucenzwiebeln Mix,lidl.ch,0.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83343_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16529/s/schweizer-saucenzwiebeln-mix-0083343/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Rüebli,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82755_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82755_OGFG.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16457/s/schweizer-rueebli-0082755/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Pak Choi,lidl.ch,2.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82923_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82923_OGFG.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16197/s/schweizer-pak-choi-0082923/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Dattelcherrytomaten,lidl.ch,3.29,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82410_OGAX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16087/s/schweizer-dattelcherrytomaten-0082410/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Kartoffeln,lidl.ch,1.75,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83223_OGAX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/16055/s/schweizer-kartoffeln-0083223/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Bio Champignons braun,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84597_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/15947/s/bio-champignons-braun-0084597/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Schalotten,lidl.ch,1.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83377_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/15555/s/schweizer-schalotten-0083377/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Zwiebeln gelb,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/3/83331_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/15449/s/schweizer-zwiebeln-gelb-0083331/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Spitzpeperoni hellgrün,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82569_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/15399/s/spitzpeperoni-hellgruen-0082569/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Rüebli,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82761_PSXX.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/15344/s/schweizer-rueebli-0082761/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Bio Snack Rüebli,lidl.ch,1.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84449_OGFG.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84449_PSXX.jpg,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/14853/s/bio-snack-rueebli-0084449/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Bio Buschbohnen,lidl.ch,3.39,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84387_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/14170/s/bio-buschbohnen-0084387/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Bio Romana,lidl.ch,2.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84426_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/13774/s/schweizer-bio-romana-0084426/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Bio Baby Spinat,lidl.ch,1.29,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84440_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/13744/s/bio-baby-spinat-0084440/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Dattelcherry-Tomaten,lidl.ch,4.95,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82411_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/13741/s/dattelcherry-tomaten-0082411/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Kohlrabi,lidl.ch,1.59,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82735_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/13738/s/schweizer-kohlrabi-0082735/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Fenchel,lidl.ch,3.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82690_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/13691/s/schweizer-fenchel-0082690/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Süsskartoffeln,lidl.ch,1.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/0/80755_OGFG_1.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/12917/s/suesskartoffeln-0080755/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Blumenkohl,lidl.ch,3.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82875_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11887/s/schweizer-blumenkohl-0082875/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Weisskabis,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82955_2_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11879/s/schweizer-weisskabis-0082955/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Pak Choi,lidl.ch,2.79,,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11876/s/schweizer-pak-choi-0082922/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Chinakohl,lidl.ch,3.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82910_OGFG_1.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11874/s/schweizer-chinakohl-0082910/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Broccoli,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82904_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11873/s/broccoli-0082904/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Broccoli,lidl.ch,4.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82895_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11872/s/schweizer-broccoli-0082895/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Eisbergsalat,lidl.ch,1.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82031_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11867/s/schweizer-eisbergsalat-0082031/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Rucola,lidl.ch,0.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82135_OGFG.jpg,,,"Herkunft, variabel",https://sortiment.lidl.ch/de/catalog/product/view/id/11865/s/rucola-0082135/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Eichblattsalat,lidl.ch,1.89,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82026_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11862/s/schweizer-eichblattsalat-0082026/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Kopfsalat,lidl.ch,1.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82071_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11861/s/schweizer-kopfsalat-0082071/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Bio Rucola,lidl.ch,1.49,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84520_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11858/s/schweizer-bio-rucola-0084520/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Bio Eisbergsalat,lidl.ch,2.39,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84505_OGFG.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11855/s/schweizer-bio-eisbergsalat-0084505/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Bio Eichblattsalat,lidl.ch,1.99,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/4/84425_OGFG_1.jpg,,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11854/s/schweizer-bio-eichblattsalat-0084425/category/160/
Gemüse,https://sortiment.lidl.ch/de/obst-gemuese/gemuese,Schweizer Kopfsalatherzen,lidl.ch,2.79,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82150_OGAX.jpg,https://sortiment.lidl.ch/media/catalog/product/cache/b4d8daca087e724c0fba4501ead491d0/8/2/82150_OGFG.jpg,,,https://sortiment.lidl.ch/de/catalog/product/view/id/11852/s/schweizer-kopfsalatherzen-0082150/category/160/
